source	line	kind	declaration
carousel/state.rs	1261	impl	impl EventEmitter<CarouselEvent> for CarouselState {}
carousel/state.rs	1263	impl	impl Focusable for CarouselState {
chart/area_chart.rs	35	public	pub struct AreaChart<T, X, Y> where T: 'static, X: Clone + PartialEq + Into<SharedString> + 'static, Y: Clone + Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/area_chart.rs	55	impl	impl<T, X, Y> AreaChart<T, X, Y> where X: Clone + PartialEq + Into<SharedString> + 'static, Y: Clone + Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/area_chart.rs	60	public	pub fn new<I>(data: I) -> Self where I: IntoIterator<Item = T>, {
chart/area_chart.rs	84	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/area_chart.rs	92	public	pub fn name(mut self, name: impl Into<SharedString>) -> Self {
chart/area_chart.rs	97	public	pub fn x(mut self, x: impl Fn(&T) -> X + 'static) -> Self {
chart/area_chart.rs	102	public	pub fn y(mut self, y: impl Fn(&T) -> Y + 'static) -> Self {
chart/area_chart.rs	107	public	pub fn stroke(mut self, stroke: impl Into<Hsla>) -> Self {
chart/area_chart.rs	112	public	pub fn fill(mut self, fill: impl Into<Background>) -> Self {
chart/area_chart.rs	117	public	pub fn natural(mut self) -> Self {
chart/area_chart.rs	122	public	pub fn linear(mut self) -> Self {
chart/area_chart.rs	127	public	pub fn step_after(mut self) -> Self {
chart/area_chart.rs	132	public	pub fn tick_margin(mut self, tick_margin: usize) -> Self {
chart/area_chart.rs	140	public	pub fn x_axis(mut self, x_axis: bool) -> Self {
chart/area_chart.rs	145	public	pub fn grid(mut self, grid: bool) -> Self {
chart/area_chart.rs	177	impl	impl<T, X, Y> Plot for AreaChart<T, X, Y> where X: Clone + PartialEq + Into<SharedString> + 'static, Y: Clone + Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/bar_chart.rs	44	public	pub struct BarChart<T, B, V> where T: 'static, B: Eq + Hash + Into<SharedString> + 'static, V: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/bar_chart.rs	73	impl	impl<T, B, V> BarChart<T, B, V> where B: Eq + Hash + Into<SharedString> + 'static, V: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/bar_chart.rs	78	public	pub fn new<I>(data: I) -> Self where I: IntoIterator<Item = T>, {
chart/bar_chart.rs	108	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/bar_chart.rs	114	public	pub fn name(mut self, name: impl Into<SharedString>) -> Self {
chart/bar_chart.rs	120	public	pub fn band(mut self, band: impl Fn(&T) -> B + 'static) -> Self {
chart/bar_chart.rs	126	public	pub fn value(mut self, value: impl Fn(&T) -> V + 'static) -> Self {
chart/bar_chart.rs	150	public	pub fn fill<Bg>( mut self, fill: impl Fn(&T, Bounds<f32>, Bounds<f32>, BarAlignment) -> Bg + 'static, ) -> Self where Bg: Into<Background> + 'static, {
chart/bar_chart.rs	199	public	pub fn fill_gradient( mut self, fill: impl Fn(&T, RangeInclusive<f32>, &dyn Fn(f32) -> f32) -> [LinearColorStop; 2] + 'static,
chart/bar_chart.rs	208	public	pub fn tick_margin(mut self, tick_margin: usize) -> Self {
chart/bar_chart.rs	213	public	pub fn label<S>(mut self, label: impl Fn(&T) -> S + 'static) -> Self where S: Into<SharedString> + 'static, {
chart/bar_chart.rs	224	public	pub fn label_axis(mut self, label_axis: bool) -> Self {
chart/bar_chart.rs	235	public	pub fn value_axis(mut self, value_axis: bool) -> Self {
chart/bar_chart.rs	247	public	pub fn value_tick_count(mut self, value_tick_count: usize) -> Self {
chart/bar_chart.rs	252	public	pub fn grid(mut self, grid: bool) -> Self {
chart/bar_chart.rs	260	public	pub fn alignment(mut self, alignment: BarAlignment) -> Self {
chart/bar_chart.rs	269	public	pub fn corner_radii(mut self, corner_radii: impl Into<Corners<Pixels>>) -> Self {
chart/bar_chart.rs	381	impl	impl<T, B, V> Plot for BarChart<T, B, V> where B: Eq + Hash + Into<SharedString> + 'static, V: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/candlestick_chart.rs	31	public	pub struct CandlestickChart<T, X, Y> where T: 'static, X: Eq + Hash + Into<SharedString> + 'static, Y: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/candlestick_chart.rs	53	impl	impl<T, X, Y> CandlestickChart<T, X, Y> where X: Eq + Hash + Into<SharedString> + 'static, Y: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/candlestick_chart.rs	58	public	pub fn new<I>(data: I) -> Self where I: IntoIterator<Item = T>, {
chart/candlestick_chart.rs	85	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/candlestick_chart.rs	90	public	pub fn x(mut self, x: impl Fn(&T) -> X + 'static) -> Self {
chart/candlestick_chart.rs	95	public	pub fn open(mut self, open: impl Fn(&T) -> Y + 'static) -> Self {
chart/candlestick_chart.rs	100	public	pub fn high(mut self, high: impl Fn(&T) -> Y + 'static) -> Self {
chart/candlestick_chart.rs	105	public	pub fn low(mut self, low: impl Fn(&T) -> Y + 'static) -> Self {
chart/candlestick_chart.rs	110	public	pub fn close(mut self, close: impl Fn(&T) -> Y + 'static) -> Self {
chart/candlestick_chart.rs	115	public	pub fn tick_margin(mut self, tick_margin: usize) -> Self {
chart/candlestick_chart.rs	120	public	pub fn body_width_ratio(mut self, ratio: f32) -> Self {
chart/candlestick_chart.rs	128	public	pub fn x_axis(mut self, x_axis: bool) -> Self {
chart/candlestick_chart.rs	133	public	pub fn grid(mut self, grid: bool) -> Self {
chart/candlestick_chart.rs	142	public	pub fn bullish(mut self, color: impl Into<Hsla>) -> Self {
chart/candlestick_chart.rs	150	public	pub fn bearish(mut self, color: impl Into<Hsla>) -> Self {
chart/candlestick_chart.rs	183	impl	impl<T, X, Y> Plot for CandlestickChart<T, X, Y> where X: Eq + Hash + Into<SharedString> + 'static, Y: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/line_chart.rs	33	public	pub struct LineChart<T, X, Y> where T: 'static, X: PartialEq + Into<SharedString> + 'static, Y: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/line_chart.rs	53	impl	impl<T, X, Y> LineChart<T, X, Y> where X: PartialEq + Into<SharedString> + 'static, Y: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/line_chart.rs	58	public	pub fn new<I>(data: I) -> Self where I: IntoIterator<Item = T>, {
chart/line_chart.rs	82	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/line_chart.rs	88	public	pub fn name(mut self, name: impl Into<SharedString>) -> Self {
chart/line_chart.rs	93	public	pub fn x(mut self, x: impl Fn(&T) -> X + 'static) -> Self {
chart/line_chart.rs	98	public	pub fn y(mut self, y: impl Fn(&T) -> Y + 'static) -> Self {
chart/line_chart.rs	103	public	pub fn stroke(mut self, stroke: impl Into<Hsla>) -> Self {
chart/line_chart.rs	108	public	pub fn natural(mut self) -> Self {
chart/line_chart.rs	113	public	pub fn linear(mut self) -> Self {
chart/line_chart.rs	118	public	pub fn step_after(mut self) -> Self {
chart/line_chart.rs	123	public	pub fn dot(mut self) -> Self {
chart/line_chart.rs	128	public	pub fn tick_margin(mut self, tick_margin: usize) -> Self {
chart/line_chart.rs	136	public	pub fn x_axis(mut self, x_axis: bool) -> Self {
chart/line_chart.rs	141	public	pub fn grid(mut self, grid: bool) -> Self {
chart/line_chart.rs	172	impl	impl<T, X, Y> Plot for LineChart<T, X, Y> where X: PartialEq + Into<SharedString> + 'static, Y: Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/mod.rs	9	public	pub use area_chart::AreaChart;
chart/mod.rs	10	public	pub use bar_chart::BarChart;
chart/mod.rs	11	public	pub use candlestick_chart::CandlestickChart;
chart/mod.rs	12	public	pub use line_chart::LineChart;
chart/mod.rs	13	public	pub use pie_chart::PieChart;
chart/mod.rs	14	public	pub use radar_chart::{RadarChart, RadarLabel};
chart/mod.rs	15	public	pub use sankey_chart::{SankeyChart, SankeyLabel};
chart/pie_chart.rs	41	public	pub struct PieChart<T: 'static> {
chart/pie_chart.rs	59	impl	impl<T> PieChart<T> {
chart/pie_chart.rs	60	public	pub fn new<I>(data: I) -> Self where I: IntoIterator<Item = T>, {
chart/pie_chart.rs	88	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/pie_chart.rs	94	public	pub fn name(mut self, name: impl Into<SharedString>) -> Self {
chart/pie_chart.rs	100	public	pub fn inner_radius(mut self, inner_radius: f32) -> Self {
chart/pie_chart.rs	106	public	pub fn inner_radius_fn( mut self, inner_radius_fn: impl Fn(&ArcData<T>) -> f32 + 'static, ) -> Self {
chart/pie_chart.rs	123	public	pub fn outer_radius(mut self, outer_radius: f32) -> Self {
chart/pie_chart.rs	129	public	pub fn outer_radius_fn( mut self, outer_radius_fn: impl Fn(&ArcData<T>) -> f32 + 'static, ) -> Self {
chart/pie_chart.rs	149	public	pub fn pad_angle(mut self, pad_angle: f32) -> Self {
chart/pie_chart.rs	154	public	pub fn value(mut self, value: impl Fn(&T) -> f32 + 'static) -> Self {
chart/pie_chart.rs	160	public	pub fn color<H>(mut self, color: impl Fn(&T) -> H + 'static) -> Self where H: Into<Hsla> + 'static, {
chart/pie_chart.rs	172	public	pub fn label(mut self, label: impl Fn(&T) -> SharedString + 'static) -> Self {
chart/pie_chart.rs	178	public	pub fn label_line_color(mut self, color: impl Fn(&T) -> Hsla + 'static) -> Self {
chart/pie_chart.rs	184	public	pub fn label_color(mut self, color: Hsla) -> Self {
chart/pie_chart.rs	191	public	pub fn label_gap(mut self, gap: f32) -> Self {
chart/pie_chart.rs	237	impl	impl<T> Plot for PieChart<T> {
chart/radar_chart.rs	37	public	pub enum RadarLabel {
chart/radar_chart.rs	47	impl	impl From<&'static str> for RadarLabel {
chart/radar_chart.rs	53	impl	impl From<String> for RadarLabel {
chart/radar_chart.rs	59	impl	impl From<SharedString> for RadarLabel {
chart/radar_chart.rs	65	impl	impl From<AnyElement> for RadarLabel {
chart/radar_chart.rs	77	public	pub struct RadarChart<T, Y> where T: 'static, Y: Clone + Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/radar_chart.rs	113	impl	impl<T, Y> RadarChart<T, Y> where Y: Clone + Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/radar_chart.rs	117	public	pub fn new<I>(data: I) -> Self where I: IntoIterator<Item = T>, {
chart/radar_chart.rs	146	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/radar_chart.rs	155	public	pub fn name(mut self, name: impl Into<SharedString>) -> Self {
chart/radar_chart.rs	164	public	pub fn value(mut self, value: impl Fn(&T) -> Y + 'static) -> Self {
chart/radar_chart.rs	172	public	pub fn stroke(mut self, stroke: impl Into<Hsla>) -> Self {
chart/radar_chart.rs	180	public	pub fn fill(mut self, fill: impl Into<Background>) -> Self {
chart/radar_chart.rs	201	public	pub fn label<L>(mut self, label: impl Fn(&T) -> L + 'static) -> Self where L: Into<RadarLabel> + 'static, {
chart/radar_chart.rs	212	public	pub fn label_color(mut self, color: impl Into<Hsla>) -> Self {
chart/radar_chart.rs	219	public	pub fn label_gap(mut self, gap: f32) -> Self {
chart/radar_chart.rs	227	public	pub fn max_value(mut self, max_value: Y) -> Self {
chart/radar_chart.rs	235	public	pub fn outer_radius(mut self, outer_radius: f32) -> Self {
chart/radar_chart.rs	243	public	pub fn grid(mut self, grid: bool) -> Self {
chart/radar_chart.rs	249	public	pub fn grid_levels(mut self, grid_levels: usize) -> Self {
chart/radar_chart.rs	255	public	pub fn dot(mut self) -> Self {
chart/radar_chart.rs	350	impl	impl<T, Y> Plot for RadarChart<T, Y> where Y: Clone + Copy + PartialOrd + Num + ToPrimitive + Sealed + 'static, {
chart/sankey_chart.rs	73	public	pub struct SankeyLabel {
chart/sankey_chart.rs	79	impl	impl SankeyLabel {
chart/sankey_chart.rs	81	public	pub fn new(text: impl Into<SharedString>) -> Self {
chart/sankey_chart.rs	90	public	pub fn color(mut self, color: impl Into<Hsla>) -> Self {
chart/sankey_chart.rs	96	public	pub fn font_size(mut self, font_size: f32) -> Self {
chart/sankey_chart.rs	115	public	pub struct SankeyChart<T: 'static> {
chart/sankey_chart.rs	138	impl	impl<T> SankeyChart<T> {
chart/sankey_chart.rs	141	public	pub fn new<I, L>(nodes: I, links: L) -> Self where I: IntoIterator<Item = T>, L: IntoIterator<Item = SankeyLink>, {
chart/sankey_chart.rs	174	public	pub fn id(mut self, id: impl Into<ElementId>) -> Self {
chart/sankey_chart.rs	180	public	pub fn node_width(mut self, node_width: f32) -> Self {
chart/sankey_chart.rs	186	public	pub fn node_padding(mut self, node_padding: f32) -> Self {
chart/sankey_chart.rs	192	public	pub fn node_align(mut self, align: SankeyAlign) -> Self {
chart/sankey_chart.rs	198	public	pub fn iterations(mut self, iterations: usize) -> Self {
chart/sankey_chart.rs	208	public	pub fn value_scale(mut self, value_scale: SankeyValueScale) -> Self {
chart/sankey_chart.rs	214	public	pub fn node_corner_radius(mut self, radius: impl Into<Pixels>) -> Self {
chart/sankey_chart.rs	222	public	pub fn node_color<H>(mut self, color: impl Fn(&T) -> H + 'static) -> Self where H: Into<Hsla> + 'static, {
chart/sankey_chart.rs	232	public	pub fn node_label(mut self, label: impl Fn(&T) -> SharedString + 'static) -> Self {
chart/sankey_chart.rs	242	public	pub fn value_label(mut self, label: impl Fn(&T, f64) -> SharedString + 'static) -> Self {
chart/sankey_chart.rs	253	public	pub fn labels(mut self, labels: impl Fn(&T, f64) -> Vec<SankeyLabel> + 'static) -> Self {
chart/sankey_chart.rs	259	public	pub fn link_opacity(mut self, opacity: f32) -> Self {
chart/sankey_chart.rs	265	public	pub fn min_link_width(mut self, width: f32) -> Self {
chart/sankey_chart.rs	271	public	pub fn label_gap(mut self, gap: f32) -> Self {
chart/sankey_chart.rs	307	impl	impl<T> SankeyChart<T> {
chart/sankey_chart.rs	463	impl	impl<T> Plot for SankeyChart<T> {
checkbox.rs	17	public	pub struct Checkbox {
checkbox.rs	37	impl	impl Checkbox {
checkbox.rs	39	public	pub fn new(id: impl Into<ElementId>) -> Self {
checkbox.rs	60	public	pub fn role(mut self, role: impl Into<RoleOverride>) -> Self {
checkbox.rs	66	public	pub fn tooltip(mut self, tooltip: impl Into<SharedString>) -> Self {
checkbox.rs	72	public	pub fn label(mut self, label: impl Into<Text>) -> Self {
checkbox.rs	80	public	pub fn accessibility_label(mut self, label: impl Into<SharedString>) -> Self {
checkbox.rs	86	public	pub fn checked(mut self, checked: bool) -> Self {
checkbox.rs	92	public	pub fn on_click(self, handler: impl Fn(&bool, &mut Window, &mut App) + 'static) -> Self {
checkbox.rs	102	public	pub fn on_change(mut self, handler: impl Fn(&bool, &mut Window, &mut App) + 'static) -> Self {
checkbox.rs	108	public	pub fn tab_stop(mut self, tab_stop: bool) -> Self {
checkbox.rs	114	public	pub fn tab_index(mut self, tab_index: isize) -> Self {
checkbox.rs	120	impl	impl InteractiveElement for Checkbox {
checkbox.rs	125	impl	impl StatefulInteractiveElement for Checkbox {}
checkbox.rs	127	impl	impl Styled for Checkbox {
checkbox.rs	133	impl	impl Disableable for Checkbox {
checkbox.rs	140	impl	impl crate::FocusableExt for Checkbox {
checkbox.rs	151	impl	impl Selectable for Checkbox {
checkbox.rs	161	impl	impl ParentElement for Checkbox {
checkbox.rs	167	impl	impl Sizable for Checkbox {
checkbox.rs	215	impl	impl RenderOnce for Checkbox {
clipboard.rs	15	public	pub struct Clipboard {
clipboard.rs	24	impl	impl Sizable for Clipboard {
clipboard.rs	31	impl	impl Clipboard {
clipboard.rs	33	public	pub fn new(id: impl Into<ElementId>) -> Self {
clipboard.rs	45	public	pub fn tooltip(mut self, tooltip: impl Into<SharedString>) -> Self {
clipboard.rs	51	public	pub fn value(mut self, value: impl Into<SharedString>) -> Self {
clipboard.rs	59	public	pub fn value_fn( mut self, value: impl Fn(&mut Window, &mut App) -> SharedString + 'static, ) -> Self {
clipboard.rs	68	public	pub fn on_copied<F>(mut self, handler: F) -> Self where F: Fn(SharedString, &mut Window, &mut App) + 'static, {
clipboard.rs	77	impl	impl RenderOnce for Clipboard {
collapsible.rs	11	public	pub struct Collapsible {
collapsible.rs	18	impl	impl Collapsible {
collapsible.rs	20	public	pub fn new() -> Self {
collapsible.rs	30	public	pub fn open(mut self, open: bool) -> Self {
collapsible.rs	37	public	pub fn motion_id(mut self, id: impl Into<ElementId>) -> Self {
collapsible.rs	45	public	pub fn content(mut self, content: impl IntoElement) -> Self {
