source	line	kind	declaration
input/base/state.rs	1161	public	pub fn cursor_surrounding_lines(mut self, lines: Option<usize>) -> Self {
input/base/state.rs	1167	public	pub fn set_cursor_surrounding_lines( &mut self, lines: Option<usize>, _: &mut Window, cx: &mut Context<Self>, ) {
input/base/state.rs	1181	public	pub fn default_value(mut self, value: impl Into<SharedString>) -> Self {
input/base/state.rs	1197	public	pub fn value(&self) -> SharedString {
input/base/state.rs	1206	public	pub fn selected_value(&self) -> SharedString {
input/base/state.rs	1211	public	pub fn unmask_value(&self) -> SharedString {
input/base/state.rs	1221	public	pub fn prepare(&mut self, _: &mut Window, _: &mut Context<Self>) {}
input/base/state.rs	1227	public	pub fn text(&self) -> &Rope {
input/base/state.rs	1232	public	pub fn cursor_position(&self) -> Position {
input/base/state.rs	1240	public	pub fn set_cursor_position( &mut self, position: impl Into<Position>, window: &mut Window, cx: &mut Context<Self>, ) {
input/base/state.rs	1255	public	pub fn focus(&self, window: &mut Window, cx: &mut Context<Self>) {
input/base/state.rs	1275	public	pub fn refresh(&mut self, cx: &mut Context<Self>) {
input/base/state.rs	2004	public	pub fn clean(&mut self, window: &mut Window, cx: &mut Context<Self>) {
input/base/state.rs	2766	public	pub fn cursor(&self) -> usize {
input/base/state.rs	2802	public	pub fn visible_row_range(&self) -> Option<std::ops::Range<usize>> {
input/base/state.rs	2807	public	pub fn scroll_offset(&self) -> gpui::Point<gpui::Pixels> {
input/base/state.rs	2814	public	pub fn set_scroll_offset(&mut self, offset: gpui::Point<gpui::Pixels>, cx: &mut Context<Self>) {
input/base/state.rs	2820	public	pub fn line_height(&self) -> Option<gpui::Pixels> {
input/base/state.rs	2831	public	pub fn selected_range(&self) -> std::ops::Range<usize> {
input/base/state.rs	2835	public	pub fn select_all(&mut self, _: &mut Window, cx: &mut Context<Self>) {
input/base/state.rs	2846	public	pub fn set_selected_range(&mut self, range: Range<usize>, cx: &mut Context<Self>) {
input/base/state.rs	3078	public	pub fn unselect(&mut self, _: &mut Window, cx: &mut Context<Self>) {
input/base/state.rs	3343	public	pub fn mask_pattern(mut self, pattern: impl Into<MaskPattern>) -> Self {
input/base/state.rs	3352	public	pub fn set_mask_pattern( &mut self, pattern: impl Into<MaskPattern>, _: &mut Window, cx: &mut Context<Self>, ) {
input/base/state.rs	3367	public	pub fn ensure_number_mask(&mut self) {
input/base/state.rs	3404	public	pub fn selected_text(&self) -> RopeSlice<'_> {
input/base/state.rs	3413	public	pub fn range_to_bounds(&self, range: &Range<usize>) -> Option<Bounds<Pixels>> {
input/base/state.rs	3667	impl	impl<M: InputModeKind> EntityInputHandler for InputBaseState<M> {
input/base/state.rs	4142	impl	impl<M: InputModeKind> Focusable for InputBaseState<M> {
input/base/state.rs	4148	impl	impl<M: InputModeKind> Render for InputBaseState<M> {
input/base/touch.rs	31	impl	impl<M: InputModeKind> InputBaseState<M> {
input/base/touch.rs	36	public	pub fn touch_selection(&self) -> Option<TouchSelectionSnapshot> {
input/base/touch.rs	98	public	pub fn close_edit_menu(&mut self, cx: &mut Context<Self>) {
input/base/touch.rs	148	public	pub fn select_all_from_edit_menu(&mut self, window: &mut Window, cx: &mut Context<Self>) {
input/base/touch.rs	230	public	pub fn begin_edge_drag( &mut self, edge: SelectionEdge, finger: Point<Pixels>, cx: &mut Context<Self>, ) {
input/base/touch.rs	251	public	pub fn update_edge_drag(&mut self, finger: Point<Pixels>, cx: &mut Context<Self>) {
input/base/touch.rs	302	public	pub fn end_edge_drag(&mut self, cx: &mut Context<Self>) {
input/base/undo_manager.rs	72	impl	impl UndoManager {
input/base/undo_manager.rs	356	impl	impl UndoTransaction {
input/editor/auto_close.rs	9	impl	impl AutoClosedPairs {
input/editor/decorations.rs	15	public	pub struct TextDecoration {
input/editor/decorations.rs	16	public	pub range: Range<usize>,
input/editor/decorations.rs	17	public	pub style: HighlightStyle,
input/editor/decorations.rs	20	impl	impl TextDecoration {
input/editor/decorations.rs	22	public	pub fn new(range: Range<usize>, style: HighlightStyle) -> Self {
input/editor/decorations.rs	35	public	pub struct TextDecorationCollection {
input/editor/decorations.rs	40	impl	impl TextDecorationCollection {
input/editor/decorations.rs	45	public	pub fn set(&self, decorations: Vec<TextDecoration>, cx: &mut App) {
input/editor/decorations.rs	58	public	pub fn append(&self, decorations: Vec<TextDecoration>, cx: &mut App) {
input/editor/decorations.rs	71	public	pub fn clear(&self, cx: &mut App) {
input/editor/decorations.rs	79	public	pub fn get_ranges(&self, cx: &App) -> Vec<Range<usize>> {
input/editor/decorations.rs	100	impl	impl DecorationCollections {
input/editor/decorations.rs	221	impl	impl InputBaseState<EditorMode> {
input/editor/decorations.rs	238	public	pub fn create_decorations_collection( &mut self, decorations: Vec<TextDecoration>, cx: &mut Context<Self>, ) -> TextDecorationCollection {
input/editor/diagnostics.rs	12	public	pub type DiagnosticRelatedInformation = lsp_types::DiagnosticRelatedInformation;
input/editor/diagnostics.rs	14	public	pub type RelatedInformation = lsp_types::DiagnosticRelatedInformation;
input/editor/diagnostics.rs	15	public	pub type DiagnosticTag = lsp_types::DiagnosticTag;
input/editor/diagnostics.rs	18	public	pub struct Diagnostic {
input/editor/diagnostics.rs	22	public	pub range: Range<Position>,
input/editor/diagnostics.rs	26	public	pub severity: DiagnosticSeverity,
input/editor/diagnostics.rs	29	public	pub code: Option<SharedString>,
input/editor/diagnostics.rs	31	public	pub code_description: Option<CodeDescription>,
input/editor/diagnostics.rs	35	public	pub source: Option<SharedString>,
input/editor/diagnostics.rs	38	public	pub message: SharedString,
input/editor/diagnostics.rs	42	public	pub related_information: Option<Vec<DiagnosticRelatedInformation>>,
input/editor/diagnostics.rs	45	public	pub tags: Option<Vec<DiagnosticTag>>,
input/editor/diagnostics.rs	51	public	pub data: Option<serde_json::Value>,
input/editor/diagnostics.rs	54	impl	impl From<lsp_types::Diagnostic> for Diagnostic {
input/editor/diagnostics.rs	77	public	pub enum DiagnosticSeverity {
input/editor/diagnostics.rs	85	impl	impl From<lsp_types::DiagnosticSeverity> for DiagnosticSeverity {
input/editor/diagnostics.rs	97	impl	impl Diagnostic {
input/editor/diagnostics.rs	98	public	pub fn new(range: Range<impl Into<Position>>, message: impl Into<SharedString>) -> Self {
input/editor/diagnostics.rs	106	public	pub fn with_severity(mut self, severity: impl Into<DiagnosticSeverity>) -> Self {
input/editor/diagnostics.rs	111	public	pub fn with_code(mut self, code: impl Into<SharedString>) -> Self {
input/editor/diagnostics.rs	116	public	pub fn with_source(mut self, source: impl Into<SharedString>) -> Self {
input/editor/diagnostics.rs	123	public	pub struct DiagnosticEntry {
input/editor/diagnostics.rs	125	public	pub range: Range<usize>,
input/editor/diagnostics.rs	126	public	pub diagnostic: Diagnostic,
input/editor/diagnostics.rs	129	impl	impl Deref for DiagnosticEntry {
input/editor/diagnostics.rs	138	public	pub struct DiagnosticSummary {
input/editor/diagnostics.rs	144	impl	impl sum_tree::Item for DiagnosticEntry {
input/editor/diagnostics.rs	155	impl	impl sum_tree::Summary for DiagnosticSummary {
input/editor/diagnostics.rs	173	impl	impl SeekTarget<'_, DiagnosticSummary, DiagnosticSummary> for usize {
input/editor/diagnostics.rs	186	public	pub struct DiagnosticSet {
input/editor/diagnostics.rs	191	impl	impl DiagnosticSet {
input/editor/diagnostics.rs	192	public	pub fn new(text: &Rope) -> Self {
input/editor/diagnostics.rs	199	public	pub fn reset(&mut self, text: &Rope) {
input/editor/diagnostics.rs	204	public	pub fn push(&mut self, diagnostic: impl Into<Diagnostic>) {
input/editor/diagnostics.rs	218	public	pub fn extend<D, I>(&mut self, diagnostics: D) where D: IntoIterator<Item = I>, I: Into<Diagnostic>, {
input/editor/diagnostics.rs	228	public	pub fn len(&self) -> usize {
input/editor/diagnostics.rs	232	public	pub fn clear(&mut self) {
input/editor/diagnostics.rs	236	public	pub fn is_empty(&self) -> bool {
input/editor/diagnostics.rs	240	public	pub fn range(&self, range: Range<usize>) -> impl Iterator<Item = &DiagnosticEntry> {
input/editor/diagnostics.rs	254	public	pub fn for_offset(&self, offset: usize) -> Option<&DiagnosticEntry> {
input/editor/diagnostics.rs	259	public	pub fn iter(&self) -> impl Iterator<Item = &DiagnosticEntry> {
input/editor/display_map/display_map.rs	14	public	pub use super::text_wrapper::WrappingIndent;
input/editor/display_map/display_map.rs	29	public	pub struct DisplayMap {
input/editor/display_map/display_map.rs	34	impl	impl DisplayMap {
input/editor/display_map/display_map.rs	35	public	pub fn new(font: Font, font_size: Pixels, wrap_width: Option<Pixels>) -> Self {
input/editor/display_map/display_map.rs	45	public	pub fn buffer_pos_to_display_pos(&self, pos: BufferPoint) -> DisplayPoint {
input/editor/display_map/display_map.rs	60	public	pub fn display_pos_to_buffer_pos(&self, pos: DisplayPoint) -> BufferPoint {
input/editor/display_map/display_map.rs	71	public	pub fn display_row_count(&self) -> usize {
input/editor/display_map/display_map.rs	76	public	pub fn display_row_to_buffer_line(&self, display_row: usize) -> usize {
input/editor/display_map/display_map.rs	89	public	pub fn buffer_line_to_display_row_range(&self, line: usize) -> Option<Range<usize>> {
input/editor/display_map/display_map.rs	115	public	pub fn is_buffer_line_hidden(&self, line: usize) -> bool {
input/editor/display_map/display_map.rs	121	public	pub fn buffer_line_to_display_row(&self, line: usize) -> usize {
input/editor/display_map/display_map.rs	132	public	pub fn set_fold_candidates(&mut self, candidates: Vec<FoldRange>) {
input/editor/display_map/display_map.rs	138	public	pub fn set_folded(&mut self, start_line: usize, folded: bool) {
input/editor/display_map/display_map.rs	144	public	pub fn toggle_fold(&mut self, start_line: usize) {
input/editor/display_map/display_map.rs	151	public	pub fn is_folded_at(&self, start_line: usize) -> bool {
input/editor/display_map/display_map.rs	157	public	pub fn is_fold_candidate(&self, start_line: usize) -> bool {
input/editor/display_map/display_map.rs	163	public	pub fn folded_ranges(&self) -> &[FoldRange] {
input/editor/display_map/display_map.rs	168	public	pub fn clear_folds(&mut self) {
input/editor/display_map/display_map.rs	179	public	pub fn adjust_folds_for_edit(&mut self, old_text: &Rope, range: &Range<usize>, new_text: &str) {
input/editor/display_map/display_map.rs	199	public	pub fn update_fold_candidates_for_edit( &mut self, extract_fold_ranges: impl FnOnce(Range<usize>, &Rope) -> Vec<FoldRange>, edit_byte_range: Range<usize>, new_text: &Rope, ) {
input/editor/display_map/display_map.rs	216	public	pub fn on_text_changed( &mut self, changed_text: &Rope, range: &Range<usize>, new_text: &Rope, cx: &mut App, ) {
input/editor/display_map/display_map.rs	229	public	pub fn on_layout_changed(&mut self, wrap_width: Option<Pixels>, cx: &mut App) {
input/editor/display_map/display_map.rs	235	public	pub fn set_wrapping_indent(&mut self, wrapping_indent: WrappingIndent, cx: &mut App) {
input/editor/display_map/display_map.rs	241	public	pub fn set_font(&mut self, font: Font, font_size: Pixels, cx: &mut App) {
input/editor/display_map/display_map.rs	247	public	pub fn ensure_text_prepared(&mut self, text: &Rope, cx: &mut App) {
input/editor/display_map/display_map.rs	255	public	pub fn set_text(&mut self, text: &Rope, cx: &mut App) {
input/editor/display_map/display_map.rs	311	public	pub fn wrap_row_to_display_row(&self, wrap_row: usize) -> Option<usize> {
input/editor/display_map/display_map.rs	317	public	pub fn nearest_visible_display_row(&self, wrap_row: usize) -> usize {
input/editor/display_map/display_map.rs	323	public	pub fn display_row_to_wrap_row(&self, display_row: usize) -> Option<usize> {
input/editor/display_map/display_map.rs	353	public	pub fn text(&self) -> &Rope {
input/editor/display_map/display_map.rs	359	public	pub fn visible_wrap_row_count_for_buffer_line(&self, line: usize) -> usize {
input/editor/display_map/display_map.rs	366	public	pub fn wrap_row_count(&self) -> usize {
input/editor/display_map/display_map.rs	372	public	pub fn buffer_line_count(&self) -> usize {
input/editor/display_map/fold_map.rs	37	impl	impl FoldMap {
input/editor/display_map/folding.rs	3	public	pub struct FoldRange {
input/editor/display_map/folding.rs	4	public	pub start_line: usize,
input/editor/display_map/folding.rs	5	public	pub end_line: usize,
input/editor/display_map/folding.rs	8	impl	impl FoldRange {
input/editor/display_map/folding.rs	9	public	pub fn new(start_line: usize, end_line: usize) -> Self {
input/editor/display_map/mod.rs	17	public	pub use self::display_map::{DisplayMap, WrappingIndent};
input/editor/display_map/mod.rs	21	public	pub use folding::FoldRange;
input/editor/display_map/mod.rs	28	public	pub struct BufferPoint {
input/editor/display_map/mod.rs	29	public	pub line: usize,
input/editor/display_map/mod.rs	30	public	pub col: usize,
input/editor/display_map/mod.rs	33	impl	impl BufferPoint {
input/editor/display_map/mod.rs	34	public	pub fn new(line: usize, col: usize) -> Self {
input/editor/display_map/mod.rs	42	public	pub row: usize,
input/editor/display_map/mod.rs	43	public	pub col: usize,
input/editor/display_map/mod.rs	46	impl	impl WrapPoint {
input/editor/display_map/mod.rs	57	public	pub struct DisplayPoint {
input/editor/display_map/mod.rs	58	public	pub row: usize,
input/editor/display_map/mod.rs	59	public	pub col: usize,
input/editor/display_map/mod.rs	62	impl	impl DisplayPoint {
input/editor/display_map/mod.rs	63	public	pub fn new(row: usize, col: usize) -> Self {
input/editor/display_map/text_wrapper.rs	19	public	pub enum WrappingIndent {
input/editor/display_map/text_wrapper.rs	43	impl	impl LineItem {
input/editor/display_map/text_wrapper.rs	72	impl	impl sum_tree::Summary for LineSummary {
input/editor/display_map/text_wrapper.rs	97	impl	impl sum_tree::Item for LineItem {
input/editor/display_map/text_wrapper.rs	115	impl	impl<'a> sum_tree::Dimension<'a, LineSummary> for BufferRows {
input/editor/display_map/text_wrapper.rs	129	impl	impl<'a> sum_tree::Dimension<'a, LineSummary> for WrapRows {
input/editor/display_map/text_wrapper.rs	156	impl	impl TextWrapper {
input/editor/display_map/text_wrapper.rs	499	public	pub row: usize,
input/editor/display_map/text_wrapper.rs	503	public	pub local_row: usize,
input/editor/display_map/text_wrapper.rs	505	public	pub column: usize,
input/editor/display_map/text_wrapper.rs	508	impl	impl WrapDisplayPoint {
input/editor/display_map/text_wrapper.rs	536	impl	impl LineLayout {
input/editor/display_map/wrap_map.rs	25	impl	impl WrapMap {
input/editor/highlighting.rs	13	public	pub trait HighlightStyleResolver: Send + Sync {
input/editor/highlighting.rs	14	trait-member	fn style(&self, name: &str) -> Option<HighlightStyle>;
input/editor/highlighting.rs	20	impl	impl HighlightStyleResolver for NoHighlightStyles {
input/editor/highlighting.rs	30	public	pub trait InputHighlighter {
input/editor/highlighting.rs	31	trait-member	fn language(&self) -> SharedString;
input/editor/highlighting.rs	33	trait-member	fn update( &mut self, edit: Option<InputEdit>, text: &Rope, folding: bool, window: &mut Window, cx: &mut Context<EditorState>, );
input/editor/highlighting.rs	44	trait-member	fn styles( &self, range: &Range<usize>, resolver: &dyn HighlightStyleResolver, ) -> Vec<(Range<usize>, HighlightStyle)>;
input/editor/highlighting.rs	50	trait-member	fn fold_ranges(&self, text: &Rope) -> Vec<FoldRange>;
input/editor/highlighting.rs	52	trait-member	fn fold_ranges_for_edit(&self, range: Range<usize>, text: &Rope) -> Vec<FoldRange> {
input/editor/highlighting.rs	58	public	pub type InputHighlighterFactory = Rc<dyn Fn(&str) -> Option<Box<dyn InputHighlighter>>>;
input/editor/highlighting.rs	59	public	pub type SharedHighlightStyleResolver = Arc<dyn HighlightStyleResolver>;
input/editor/highlighting.rs	60	public	pub type FoldIconRenderer = Rc<dyn Fn(usize, bool) -> AnyElement>;
input/editor/highlighting.rs	67	public	pub enum SyntaxContext {
input/editor/highlighting.rs	77	public	pub trait SyntaxContextProvider {
input/editor/highlighting.rs	78	trait-member	fn context_at(&self, text: &Rope, offset: usize) -> SyntaxContext;
input/editor/highlighting.rs	82	public	pub struct DiagnosticColors {
